17.0  0.0
 0.0  0.0
42.0  0.0
33.0  0.0
45.5  0.0
38.6  0.0
34.7  0.0
41.0  0.0
37.6  0.0
 0.0  0.0
48.0  0.0
36.0  0.0
48.5  0.0
